linha_produto_x,principio_ativo,n_skus,marcas,cod_item_fuzz_token_set,desc_fuzz_token_set,fuzz_token_set,cod_item_fuzz_token_sort,desc_fuzz_token_sort,fuzz_token_sort,cod_item_fuzz_wratio,desc_fuzz_wratio,fuzz_wratio,cod_item_tfidf,desc_tfidf,tfidf,cod_item_spacy,desc_spacy,spacy,score_mean,score_max,score_std,best_method,best_cod_item,best_desc_global,linha_key,confianca,linha_produto_y,custo_medio,custo_min,custo_max,cod_item_fuzzy,vl_medio,abc,desc_global_fuzzy,cod_item,prev_mes_rs,incerteza,prioridade,gap_custo_pct,ja_rodou_llm
MESILATO DE DABRAFENIBE SOLIDO (75MG CP),MESILATO DE DABRAFENIBE,1,['NOVARTIS'],86958,mesilato de lenvatinibe 4 mg cap dura lenvima,0.65,86958,mesilato de lenvatinibe 4 mg cap dura lenvima,0.58,92737,indicador de limpeza atp,0.86,87260,tosilato de sorafenibe 200 mg com rev nexavar,0.3486800015437298,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,0.9292789697647096,0.6735917942616878,0.9292789697647096,0.2318445711247597,spacy,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,MESILATO DE DABRAFENIBE SOLIDO (75MG CP),revisar,MESILATO DE DABRAFENIBE SOLIDO (75MG CP),286.444125,286.444125,286.444125,86645,1.04,C,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,86645,13.312000000000001,0.35,5.0,27442.7,False
GLIMEPIRIDA (2MG COMPRIMIDO),GLIMEPIRIDA,1,['FQM'],87031,nimesulida 100 mg com,0.65,86935,loperamida 2 mg com,0.63,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,110280,dipiridamol 5mg/ml sol inj amp 2ml,0.2262074805028944,86938,lorazepam 2 mg com,0.98622065782547,0.6704856276656729,0.98622065782547,0.2894158451199646,spacy,86938,lorazepam 2 mg com,GLIMEPIRIDA (2MG COMPRIMIDO),revisar,GLIMEPIRIDA (2MG COMPRIMIDO),0.10645,0.10645,0.10645,86938,0.13,C,lorazepam 2 mg com,86938,15.535,0.35,5.0,-18.1,False
CLORIDRATO DE SOTALOL 160MG,CLORIDRATO DE SOTALOL,1,['SANDOZ'],100269,"fluoxetina, cloridrato de 20 mg/ml (1ml=20gts) sol or gt fr 20 ml",0.65,92932,prucaloprida 2mg resolor ,0.63,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.2386695816423999,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,0.944521188735962,0.6646381540756724,0.944521188735962,0.2735708618927492,spacy,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,CLORIDRATO DE SOTALOL 160MG,revisar,CLORIDRATO DE SOTALOL 160MG,0.515,0.515,0.515,86645,1.04,C,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,86645,13.312000000000001,0.35,5.0,-50.5,False
CLORIDRATO DE PAZOPANIBE SOLIDO (200MG CP),CLORIDRATO DE PAZOPANIBE,1,['NOVARTIS'],111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.6,117320,"momelotinibe, dicloridrato 200mg com rev ojjaara",0.57,92737,indicador de limpeza atp,0.86,117320,"momelotinibe, dicloridrato 200mg com rev ojjaara",0.2404644018327092,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,0.926739513874054,0.6394407831413526,0.926739513874054,0.2723723000793898,spacy,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,CLORIDRATO DE PAZOPANIBE SOLIDO (200MG CP),revisar,CLORIDRATO DE PAZOPANIBE SOLIDO (200MG CP),92.963524,92.963524,92.963524,86645,1.04,C,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,86645,13.312000000000001,0.4,5.0,8838.8,False
CLORIDRATO DE PAZOPANIBE SOLIDO (400MG CP),CLORIDRATO DE PAZOPANIBE,2,['NOVARTIS'],111420,cloridrato de metformina+dapagliflozina (1000mg + 5mg),0.6,86651,"doxiciclina, cloridrato de 100 mg com rev",0.57,92737,indicador de limpeza atp,0.86,86865,"hidroxizina, cloridrato de 2 mg/ml sol or fr 120 ml",0.2100280670551993,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,0.927910327911377,0.6335876789933153,0.927910327911377,0.2839289659117492,spacy,86645,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,CLORIDRATO DE PAZOPANIBE SOLIDO (400MG CP),revisar,CLORIDRATO DE PAZOPANIBE SOLIDO (400MG CP),182.55595,179.125867,185.986033,86645,1.04,C,cloreto de magnésio 500 mg (94 mg de magnésio elementar) cápsula,86645,13.312000000000001,0.4,5.0,17453.5,False
"LANCETA DE SEGURANÃA DESC SOFT 28G 1,8MM",PRODUTOS PARA SAUDE,1,['MEDIX'],88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.53,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.53,86874,"imunoglobulina g 0,1 g/ml sol inj fras 50 ml endobulin kiovig",0.86,87745,lanceta descartavel p/ glicemia capilar c/ disposito de segurança,0.351367348172817,84279,estilete de 9mm,0.8613132834434509,0.6265361263232536,0.8613132834434509,0.2258218311287663,spacy,84279,estilete de 9mm,"LANCETA DE SEGURANÃA DESC SOFT 28G 1,8MM",revisar,"LANCETA DE SEGURANÃA DESC SOFT 28G 1,8MM",0.093126,0.093126,0.093126,84279,1.45,C,estilete de 9mm,84279,11.1215,0.47,5.0,-93.6,False
PIRIDOSTIGMINA SOLIDO (25MG COMPRIMIDO),PIRIMETAMINA,2,['FQM'],86849,prednisolona 5 mg com,0.63,92932,prucaloprida 2mg resolor ,0.59,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,87024,"neostigmina 0,5 mg/ml sol inj amp 1 ml",0.4773449599050619,86866,hidroxizina 25 mg com,0.9867518544197084,0.7088193628649541,0.9867518544197084,0.2085743195398833,spacy,86866,hidroxizina 25 mg com,PIRIDOSTIGMINA SOLIDO (25MG COMPRIMIDO),revisar,PIRIDOSTIGMINA SOLIDO (25MG COMPRIMIDO),0.083154,0.083153,0.083155,86866,0.19,C,hidroxizina 25 mg com,86866,11.685,0.37,4.0,-56.2,False
ISOFLURANO (1MG/ML SOLUCAO INALATORIA 240ML) C1,ISOFLURANO,2,"['BIOCHIMICO', 'CRISTALIA']",87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.68,111299,ciclolato 10mg/ml solução oftálmica estéril 5ml,0.61,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.3897211407460754,86690,"dexametasona 0,1 mg/ml elixir fr 120 ml",0.9495134353637696,0.697846915221969,0.9495134353637696,0.2194349254657515,spacy,86690,"dexametasona 0,1 mg/ml elixir fr 120 ml",ISOFLURANO (1MG/ML SOLUCAO INALATORIA 240ML) C1,revisar,ISOFLURANO (1MG/ML SOLUCAO INALATORIA 240ML) C1,270.0,270.0,270.0,86690,5.76,C,"dexametasona 0,1 mg/ml elixir fr 120 ml",86690,11.52,0.32,4.0,4587.5,False
ETOPOSIDEO (20MG/ML SOLUCAO INJETAVEL 5ML),ETOPOSIDEO,2,"['BLAU', 'FARMARIN ONCO']",87247,tiocolchicosideo 2 mg/ml sol inj amp 2 ml,0.73,106331,etilefrina 10mg/ml sol inj amp 1ml,0.69,115190,dupilumabe 150 mg/ml sol inj can 2 ml - dupixent,0.86,86684,"deslanosideo 0,2 mg/ml sol inj amp 2 ml",0.3739183008193605,106331,etilefrina 10mg/ml sol inj amp 1ml,0.9863991141319276,0.7280634829902576,0.9863991141319276,0.2296823522434644,spacy,106331,etilefrina 10mg/ml sol inj amp 1ml,ETOPOSIDEO (20MG/ML SOLUCAO INJETAVEL 5ML),revisar,ETOPOSIDEO (20MG/ML SOLUCAO INJETAVEL 5ML),23.2495835,18.499167,28.0,106331,1.44,C,etilefrina 10mg/ml sol inj amp 1ml,106331,10.08,0.27,3.0,1514.6,False
TIMOLOL (5MG/ML SOL OFT 5ML),MALEATO DE TIMOLOL,5,"['EMS', 'MUNDIPHARMA', 'NEO QUIMICA']",86495,atropina 10 mg/ml  sol oft fr got 5ml,0.7,87252,tobramicina 3 mg/ml sol oft 5 ml,0.69,115190,dupilumabe 150 mg/ml sol inj can 2 ml - dupixent,0.86,86495,atropina 10 mg/ml  sol oft fr got 5ml,0.2962241042234769,110280,dipiridamol 5mg/ml sol inj amp 2ml,0.9861345887184144,0.7064717385883783,0.9861345887184144,0.2599993076286013,spacy,110280,dipiridamol 5mg/ml sol inj amp 2ml,TIMOLOL (5MG/ML SOL OFT 5ML),revisar,TIMOLOL (5MG/ML SOL OFT 5ML),12.2595996,2.51,41.116,110280,3.5,C,dipiridamol 5mg/ml sol inj amp 2ml,110280,11.025,0.3,3.0,250.3,False
RIFAMICINA TOPICO (10MG/ML SOL TOP SPRAY 20ML) ,RIFAMICINA,2,['EMS'],113736,propofol 10mg/ml sol inj fa 20ml,0.74,113736,propofol 10mg/ml sol inj fa 20ml,0.61,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,86927,lidocaina 100 mg/ml fr spray 50 ml,0.2666930460405674,106331,etilefrina 10mg/ml sol inj amp 1ml,0.9765390157699584,0.6906464123621052,0.9765390157699584,0.2734461992715021,spacy,106331,etilefrina 10mg/ml sol inj amp 1ml,RIFAMICINA TOPICO (10MG/ML SOL TOP SPRAY 20ML),revisar,RIFAMICINA TOPICO (10MG/ML SOL TOP SPRAY 20ML) ,4.1,4.0,4.2,106331,1.44,C,etilefrina 10mg/ml sol inj amp 1ml,106331,10.08,0.26,3.0,184.7,False
"DIGOXINA (0,25MG COMPRIMIDO)",DIGOXINA,1,['PHARLAB'],87006,morfina 10 mg com,0.72,86866,hidroxizina 25 mg com,0.65,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86922,levotiroxina sodica 25 mcg com,0.1847387333951919,86453,"alprazolam 0,25 mg com",0.9888573884963988,0.6807192243783182,0.9888573884963988,0.3064204718231479,spacy,86453,"alprazolam 0,25 mg com","DIGOXINA (0,25MG COMPRIMIDO)",revisar,"DIGOXINA (0,25MG COMPRIMIDO)",0.163,0.163,0.163,86453,0.15,C,"alprazolam 0,25 mg com",86453,9.96,0.28,3.0,8.7,False
GINKGO BILOBA (80MG CP REVESTIDO),GINKGO BILOBA L.,1,['PRATI DONADUZZI'],102396,nexium 20mg comprimido revestido,0.61,102396,nexium 20mg comprimido revestido,0.61,92898,valsartana 80mg,0.86,102396,nexium 20mg comprimido revestido,0.3058303393292704,92898,valsartana 80mg,0.8867564797401428,0.6545173638138826,0.8867564797401428,0.2354274586502256,spacy,92898,valsartana 80mg,GINKGO BILOBA (80MG CP REVESTIDO),revisar,GINKGO BILOBA (80MG CP REVESTIDO),0.255,0.255,0.255,92898,0.46,C,valsartana 80mg,92898,8.004,0.39,3.0,-44.6,False
"TRIFOLIUM PRATENSE L.  (100MG COMPRIMIDO ) ORAL
",TRIFOLIUM PRATENSE L.,1,['FQM'],87263,tramadol 100 mg com rev lib prol,0.6,87263,tramadol 100 mg com rev lib prol,0.6,114727,compressa de gaze 10x10 com fio radiopaco 13 fios estéril (pct c/ 10),0.86,88140,seringa dosadora oral 10ml  ,0.1021703976852085,92914,primidona 100 mg com,0.922350823879242,0.61690424431289,0.922350823879242,0.3232319597508808,spacy,92914,primidona 100 mg com,TRIFOLIUM PRATENSE L.  (100MG COMPRIMIDO ) ORAL,revisar,"TRIFOLIUM PRATENSE L.  (100MG COMPRIMIDO ) ORAL
",1.881174,1.881174,1.881174,92914,0.89,C,primidona 100 mg com,92914,8.01,0.4,3.0,111.4,False
"BIMATOPROSTA (0,1MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",BIMATOPROSTA,1,['LEGRAND OFTA'],87193,solucao oftalmica optive 15 ml,0.8,111299,ciclolato 10mg/ml solução oftálmica estéril 5ml,0.69,108044,ravulizumabe 100 mg/ml fa 3 ml ultomiris,0.86,87193,solucao oftalmica optive 15 ml,0.4163247963553393,86690,"dexametasona 0,1 mg/ml elixir fr 120 ml",0.9799956679344176,0.7492640928579515,0.9799956679344176,0.2135617246835772,spacy,86690,"dexametasona 0,1 mg/ml elixir fr 120 ml","BIMATOPROSTA (0,1MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",revisar,"BIMATOPROSTA (0,1MG/ML SOLUCAO OFTALMICA FRASCO GOTEJADOR 3ML)",8.386201,8.386201,8.386201,86690,5.76,C,"dexametasona 0,1 mg/ml elixir fr 120 ml",86690,11.52,0.2,2.0,45.6,False
AGOMELATINA (25MG COMPRIMIDO REVESTIDO),AGOMELATINA,1,['SERVIER'],102396,nexium 20mg comprimido revestido,0.73,102396,nexium 20mg comprimido revestido,0.69,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,102396,nexium 20mg comprimido revestido,0.3618844319990649,86618,hidroclorotiazida 25 mg com,0.9771723747253418,0.7238113613448813,0.9771723747253418,0.2317928806014098,spacy,86618,hidroclorotiazida 25 mg com,AGOMELATINA (25MG COMPRIMIDO REVESTIDO),revisar,AGOMELATINA (25MG COMPRIMIDO REVESTIDO),4.003452,4.003452,4.003452,86618,0.04,C,hidroclorotiazida 25 mg com,86618,6.088,0.27,2.0,9908.6,False
ISOFLURANO (1MG/ML SOLUCAO INALATORIA 100ML) C1,ISOFLURANO,3,"['BIOCHIMICO', 'CRISTALIA']",87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.68,111299,ciclolato 10mg/ml solução oftálmica estéril 5ml,0.59,110403,"skyrizi 150 mg/ml sol inj carp plas trans x 2,4 ml + disp autoinj - risanquizumabe &#x2013 carp",0.86,87182,sevoflurano 1 ml/ml sol inal fr 100 ml,0.4224630861883421,87710,verde brilhante 100 mg/ml amp 1 ml esteril,0.9618006944656372,0.7028527561307959,0.9618006944656372,0.2142578184472393,spacy,87710,verde brilhante 100 mg/ml amp 1 ml esteril,ISOFLURANO (1MG/ML SOLUCAO INALATORIA 100ML) C1,revisar,ISOFLURANO (1MG/ML SOLUCAO INALATORIA 100ML) C1,168.66666666666666,160.0,176.0,87710,4.21,C,verde brilhante 100 mg/ml amp 1 ml esteril,87710,5.6835,0.32,2.0,3906.3,False
BUPRENORFINA (10MG ADESIVO TRANSDERMICO),BUPRENORFINA,1,['MUNDIPHARMA'],109811,"rivastgmina patch 15 (13,3mg/24h) ades transdermico",0.62,109811,"rivastgmina patch 15 (13,3mg/24h) ades transdermico",0.62,88026,placa protetora de pele + suporte adesivo flexivel 57mm ref. 401612,0.86,109811,"rivastgmina patch 15 (13,3mg/24h) ades transdermico",0.3603190649169067,92944, flunarizina 10mg ,0.9639298319816588,0.6848497793797131,0.9639298319816588,0.235740560757252,spacy,92944, flunarizina 10mg ,BUPRENORFINA (10MG ADESIVO TRANSDERMICO),revisar,BUPRENORFINA (10MG ADESIVO TRANSDERMICO),50.81,50.81,50.81,92944,0.22,C, flunarizina 10mg ,92944,4.598,0.38,2.0,22995.5,False
"CLORTALIDONA (12,5MG COMPRIMIDO)",CLORTALIDONA,1,['EMS'],87006,morfina 10 mg com,0.7,86937,loratadina 10 mg com,0.65,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,92914,primidona 100 mg com,0.2111291330964787,86575,"carvedilol 12,5 mg com",0.9891616702079772,0.6820581606608912,0.9891616702079772,0.2954232760083891,spacy,86575,"carvedilol 12,5 mg com","CLORTALIDONA (12,5MG COMPRIMIDO)",revisar,"CLORTALIDONA (12,5MG COMPRIMIDO)",0.078167,0.078167,0.078167,86575,0.1,C,"carvedilol 12,5 mg com",86575,6.3500000000000005,0.3,2.0,-21.8,False
GLIMEPIRIDA (1MG COMPRIMIDO),GLIMEPIRIDA,1,['FQM'],87031,nimesulida 100 mg com,0.7,87031,nimesulida 100 mg com,0.65,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,110280,dipiridamol 5mg/ml sol inj amp 2ml,0.2121800278024227,100378,lorazepam 1 mg com,0.9871455430984496,0.6818651141801745,0.9871455430984496,0.2944811189947744,spacy,100378,lorazepam 1 mg com,GLIMEPIRIDA (1MG COMPRIMIDO),revisar,GLIMEPIRIDA (1MG COMPRIMIDO),0.169467,0.169467,0.169467,100378,0.99,C,lorazepam 1 mg com,100378,5.8905,0.3,2.0,-82.9,False
CLORTALIDONA (25MG COMPRIMIDO),CLORTALIDONA,1,['EMS'],87180,sertralina 25 mg com rev,0.71,86964,metadona 5 mg com,0.63,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,92914,primidona 100 mg com,0.20973298049494,86618,hidroclorotiazida 25 mg com,0.9836367964744568,0.6786739553938793,0.9836367964744568,0.2954393261889639,spacy,86618,hidroclorotiazida 25 mg com,CLORTALIDONA (25MG COMPRIMIDO),revisar,CLORTALIDONA (25MG COMPRIMIDO),0.1155,0.1155,0.1155,86618,0.04,C,hidroclorotiazida 25 mg com,86618,6.088,0.29,2.0,188.8,False
GLIMEPIRIDA (4MG COMPRIMIDO),GLIMEPIRIDA,2,['FQM'],87184,simeticona 40 mg com,0.67,87184,simeticona 40 mg com,0.62,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86536,bromoprida 4mg/ml solução oral 20 ml ,0.2160475561792459,86693,dexametasona 4 mg com,0.9863735437393188,0.6704842199837129,0.9863735437393188,0.293582981490773,spacy,86693,dexametasona 4 mg com,GLIMEPIRIDA (4MG COMPRIMIDO),revisar,GLIMEPIRIDA (4MG COMPRIMIDO),0.2216365,0.183133,0.26014,86693,0.22,C,dexametasona 4 mg com,86693,6.292000000000001,0.33,2.0,0.7,False
LEVODOPA+CARDIDOPA (250MG+25MG CP),LEVODOPA+CARBIDOPA,1,['CRISTALIA'],86970,metildopa 250 mg com rev,0.54,86970,metildopa 250 mg com rev,0.54,86909,"levodopa + benserazida, cloridrato de bd 100 mg + 25 mg com",0.86,86909,"levodopa + benserazida, cloridrato de bd 100 mg + 25 mg com",0.383866992136152,86749,enalapril 20 mg com,0.9478519558906556,0.6543437896053615,0.9478519558906556,0.2386148690682695,spacy,86749,enalapril 20 mg com,LEVODOPA+CARDIDOPA (250MG+25MG CP),revisar,LEVODOPA+CARDIDOPA (250MG+25MG CP),0.65,0.65,0.65,86749,0.11,C,enalapril 20 mg com,86749,4.8950000000000005,0.46,2.0,490.9,False
PINUS PINASTER AITON SOLIDO (50MG COMPRIMIDO) ,PINUS PINASTER AITON,2,['FQM'],102396,nexium 20mg comprimido revestido,0.56,102396,nexium 20mg comprimido revestido,0.56,114727,compressa de gaze 10x10 com fio radiopaco 13 fios estéril (pct c/ 10),0.86,86805,finasterida 5 mg com rev,0.2585119352230983,86345,cilostazol 50 mg com,0.9689837098121644,0.6414991290070525,0.9689837098121644,0.2806030060201159,spacy,86345,cilostazol 50 mg com,PINUS PINASTER AITON SOLIDO (50MG COMPRIMIDO),revisar,PINUS PINASTER AITON SOLIDO (50MG COMPRIMIDO) ,1.723086,1.723083,1.723089,86345,0.33,C,cilostazol 50 mg com,86345,3.828,0.44,2.0,422.1,False
TRETINOINA  (10MG CAP) C2,TRETINOINA,2,"['BIOPAS', 'FQM']",92918,nitrofurantoína 100 mg cap,0.67,92918,nitrofurantoína 100 mg cap,0.58,86441,alectinibe 150 mg cap dura alecensa,0.86,92918,nitrofurantoína 100 mg cap,0.1501933460551117,115792,bromoprida 10 mg cap,0.9341043829917908,0.6388595458093805,0.9341043829917908,0.3079372676231577,spacy,115792,bromoprida 10 mg cap,TRETINOINA  (10MG CAP) C2,revisar,TRETINOINA  (10MG CAP) C2,12.746103999999999,12.302172,13.190036,115792,0.2,C,bromoprida 10 mg cap,115792,7.18,0.33,2.0,6273.1,False
CLORIDRATO DE ERLOTINIBE (100MG COMPRIMIDO),CLORIDRATO DE ERLOTINIBE,1,['EMS ONCO'],100370,"cianocobalamina 5000mcg, cloridrato de piridoxina 100mg, nitrato de tiamina 100mg com rev",0.81,86651,"doxiciclina, cloridrato de 100 mg com rev",0.7,95507,"escetamina, cloridrato 28mg/0,2ml spray nasal spravato",0.86,117320,"momelotinibe, dicloridrato 200mg com rev ojjaara",0.4021383749477726,86651,"doxiciclina, cloridrato de 100 mg com rev",0.9705613255500792,0.7485399400995705,0.9705613255500792,0.2167050701055586,spacy,86651,"doxiciclina, cloridrato de 100 mg com rev",CLORIDRATO DE ERLOTINIBE (100MG COMPRIMIDO),revisar,CLORIDRATO DE ERLOTINIBE (100MG COMPRIMIDO),23.2956,23.2956,23.2956,86651,0.71,C,"doxiciclina, cloridrato de 100 mg com rev",86651,5.68,0.19,1.0,3181.1,False
CLOZAPINA (25MG COMPRIMIDO),CLOZAPINA,1,['CRISTALIA'],87051,"olanzapina 2,5 mg com",0.82,86340,ciclobenzaprina 5 mg com rev,0.65,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,87051,"olanzapina 2,5 mg com",0.3454033871388166,86618,hidroclorotiazida 25 mg com,0.9807270765304564,0.7312260927338546,0.9807270765304564,0.2460544172601075,spacy,86618,hidroclorotiazida 25 mg com,CLOZAPINA (25MG COMPRIMIDO),revisar,CLOZAPINA (25MG COMPRIMIDO),0.9,0.9,0.9,86618,0.04,C,hidroclorotiazida 25 mg com,86618,6.088,0.18,1.0,2150.0,False
BICALUTAMIDA (50MG COMPRIMIDO REVESTIDO),BICALUTAMIDA,4,"['ACCORD', 'BLAU', 'EUROFARMA ONCO']",102396,nexium 20mg comprimido revestido,0.75,102396,nexium 20mg comprimido revestido,0.64,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,102396,nexium 20mg comprimido revestido,0.372503790641193,86345,cilostazol 50 mg com,0.9894428849220276,0.7223893351126441,0.9894428849220276,0.2346404372345281,spacy,86345,cilostazol 50 mg com,BICALUTAMIDA (50MG COMPRIMIDO REVESTIDO),revisar,BICALUTAMIDA (50MG COMPRIMIDO REVESTIDO),1.09250025,0.77,1.666667,86345,0.33,C,cilostazol 50 mg com,86345,3.828,0.25,1.0,231.1,False
MERCAPTOPURINA (50MG COMPRIMIDO),MERCAPTOPURINA,2,['ASPEN PHARMA'],86563,captopril 50 mg com,0.71,108004,keppra 250mg com rev,0.65,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,86563,captopril 50 mg com,0.3199732776645814,86345,cilostazol 50 mg com,1.0,0.7079946555329162,1.0,0.2560765203525849,spacy,86345,cilostazol 50 mg com,MERCAPTOPURINA (50MG COMPRIMIDO),revisar,MERCAPTOPURINA (50MG COMPRIMIDO),4.2944635,4.07155,4.517377,86345,0.33,C,cilostazol 50 mg com,86345,3.828,0.29,1.0,1201.4,False
TAPENTADOL SOLIDO (50MG COMPRIMIDO) A1,TAPENTADOL,1,['GRUNENTHAL'],87101,paracetamol 750 mg com,0.63,87267,tramadol 50 mg/ml sol inj amp 2 ml,0.57,86959,mesilato de osimertinibe 80 mg com rev tagrisso,0.86,87266,tramadol 50 mg/ml sol inj amp 1 ml,0.1687512915482919,86345,cilostazol 50 mg com,0.943477213382721,0.6344457009862026,0.943477213382721,0.3030756972574142,spacy,86345,cilostazol 50 mg com,TAPENTADOL SOLIDO (50MG COMPRIMIDO) A1,revisar,TAPENTADOL SOLIDO (50MG COMPRIMIDO) A1,2.044583,2.044583,2.044583,86345,0.33,C,cilostazol 50 mg com,86345,3.828,0.37,1.0,519.6,False
FERRIPOLIMALTOSE,SACARATO DE HIDRÃXIDO FÃRRICO	,1,['BLANVER'],86798,ferripolimaltose 50 mg/ml sol or fr got 30 ml,1.0,86797,ferripolimaltose 100 mg com mas,0.68,86798,ferripolimaltose 50 mg/ml sol or fr got 30 ml,0.9,86797,ferripolimaltose 100 mg com mas,0.9143242031916924,86797,ferripolimaltose 100 mg com mas,0.2,0.7388648406383386,1.0,0.3235670274010226,fuzz_token_set,86798,ferripolimaltose 50 mg/ml sol or fr got 30 ml,FERRIPOLIMALTOSE,revisar,FERRIPOLIMALTOSE,11.52965,11.52965,11.52965,86798,41.71,C,ferripolimaltose 50 mg/ml sol or fr got 30 ml,86798,1660.058,0.0,0.0,-72.4,False
DESINFETANTE,SANEANTES,1,['RIOQUIMICA'],113688,revital ox desinfetante de alto nivel steris 4l,1.0,103509,cartao de gestante,0.53,113688,revital ox desinfetante de alto nivel steris 4l,0.9,113688,revital ox desinfetante de alto nivel steris 4l,0.5600072862763534,83763,lubrificante hinge free instrumental,0.6884958148002625,0.7357006202153232,1.0,0.2075196585591513,fuzz_token_set,113688,revital ox desinfetante de alto nivel steris 4l,DESINFETANTE,revisar,DESINFETANTE,10.45,10.45,10.45,113688,312.0,A,revital ox desinfetante de alto nivel steris 4l,113688,15075.84,0.0,0.0,-96.7,False
SERINGA,PRODUTOS PARA SAUDE,49,"['DESCARPACK', 'INJEX', 'SR']",87547,seringa descartavel s/ agulha c/ rosca luer lock 10ml,1.0,87687,seringa de vidro 10ml,0.5,87547,seringa descartavel s/ agulha c/ rosca luer lock 10ml,0.9,87687,seringa de vidro 10ml,0.6337574186809227,87549,seringa descartavel s/ agulha 50ml bico cateter,0.5934119820594788,0.7254338801480802,1.0,0.213608680682322,fuzz_token_set,87547,seringa descartavel s/ agulha c/ rosca luer lock 10ml,SERINGA,revisar,SERINGA,0.466878693877551,0.09,4.485,87547,0.32,A,seringa descartavel s/ agulha c/ rosca luer lock 10ml,87547,11751.136,0.0,0.0,45.9,False
SONDA URETRAL,PRODUTOS PARA SAUDE,7,['MEDSONDA'],87616,sonda uretral em pvc siliconizada n° 12,1.0,87616,sonda uretral em pvc siliconizada n° 12,0.51,87616,sonda uretral em pvc siliconizada n° 12,0.9,87615,sonda uretral em pvc siliconizada n° 10,0.6445382436895142,87957,dispositivo intra uterino (diu) omega 375  pequeno,0.5596352815628052,0.7228347050504639,1.0,0.2157957030511082,fuzz_token_set,87616,sonda uretral em pvc siliconizada n° 12,SONDA URETRAL,revisar,SONDA URETRAL,0.5164398571428571,0.42435,0.6633,87616,0.61,B,sonda uretral em pvc siliconizada n° 12,87616,874.435,0.0,0.0,-15.3,False
SONDA NASOGASTRICA,PRODUTOS PARA SAUDE,15,['MEDSONDA'],87609,sonda nasogastrica longa em pvc siliconizada n° 18,1.0,87609,sonda nasogastrica longa em pvc siliconizada n° 18,0.54,87609,sonda nasogastrica longa em pvc siliconizada n° 18,0.9,87605,sonda nasogastrica longa em pvc siliconizada n° 10,0.664399640361571,100377,adaptador de sonda enteral seringa,0.504045307636261,0.7216889895995664,1.0,0.2196096341901366,fuzz_token_set,87609,sonda nasogastrica longa em pvc siliconizada n° 18,SONDA NASOGASTRICA,revisar,SONDA NASOGASTRICA,0.6936626666666666,0.4335,1.2102,87609,1.76,C,sonda nasogastrica longa em pvc siliconizada n° 18,87609,36.08,0.0,0.0,-60.6,False
